Id,FromAddress,ToAddress,Speed,Type,PermitDirection
38431,12751,14752,1000,Horizontal,Forward
38432,14752,12753,1000,Horizontal,Forward
38433,12753,12754,1000,Horizontal,Forward
38434,12754,14755,1000,Horizontal,Forward
38435,14755,12756,1000,Horizontal,Forward
38436,12756,12757,1000,Horizontal,Forward
38437,12757,14758,1000,Horizontal,Forward
38438,14758,12759,1000,Horizontal,Forward
38439,12759,12760,1000,Horizontal,Forward
38440,12760,12761,1000,Horizontal,Forward
38441,12761,14762,1000,Horizontal,Forward
38442,14762,10763,1000,Horizontal,Forward
38443,10763,10764,1000,Horizontal,Forward
38501,10871,10872,1000,Horizontal,Forward
38502,10872,10873,1000,Horizontal,Forward
38601,10764,10765,1000,Horizontal,Forward
38602,10765,13766,1000,Horizontal,Forward
38603,13766,12767,1000,Horizontal,Forward
38604,12767,14768,1000,Horizontal,Forward
38605,14768,12769,1000,Horizontal,Forward
38606,12769,12770,1000,Horizontal,Forward
38607,12770,14771,1000,Horizontal,Forward
38608,14771,12772,1000,Horizontal,Forward
38609,12772,12773,1000,Horizontal,Forward
38610,12773,14774,1000,Horizontal,Forward
38611,14774,12775,1000,Horizontal,Forward
38612,12775,12776,1000,Horizontal,Forward
38613,12776,14777,1000,Horizontal,Forward
38614,14777,12778,1000,Horizontal,Forward
38615,12778,12779,1000,Horizontal,Forward
38616,12779,14780,1000,Horizontal,Forward
38617,14780,12781,1000,Horizontal,Forward
38618,12781,12782,1000,Horizontal,Forward
38619,12782,14783,1000,Horizontal,Forward
38620,14783,12784,1000,Horizontal,Forward
38621,12784,12785,1000,Horizontal,Forward
38622,12785,14786,1000,Horizontal,Forward
38623,14786,12787,1000,Horizontal,Forward
38624,12787,12788,1000,Horizontal,Forward
38625,12788,12789,1000,Horizontal,Forward
38626,12789,14790,1000,Horizontal,Forward
38627,14790,12791,1000,Horizontal,Forward
38628,12791,14792,1000,Horizontal,Forward
38629,14792,12793,1000,Horizontal,Forward
38630,12793,12794,1000,Horizontal,Forward
38631,12794,12795,1000,Horizontal,Forward
38632,12795,14796,1000,Horizontal,Forward
38633,14796,12797,1000,Horizontal,Forward
38634,12797,12798,1000,Horizontal,Forward
38635,12798,13799,1000,Horizontal,Forward
38636,13799,12800,1000,Horizontal,Forward
38637,12800,12801,1000,Horizontal,Forward
38638,12801,12802,1000,Horizontal,Forward
38639,12802,12803,1000,Horizontal,Forward
38640,12803,12804,1000,Horizontal,Forward
38641,12804,12805,1000,Horizontal,Forward
38642,12805,12806,1000,Horizontal,Forward
38643,12806,10873,1000,Horizontal,Forward
38801,10873,10874,1000,Horizontal,Forward
38901,10842,10874,1000,Horizontal,Forward
39001,10874,10875,1000,Horizontal,Forward
39002,10875,10876,1000,Horizontal,Forward
39101,10718,19000,1000,Horizontal,Forward
39101,19000,10719,1000,Horizontal,Forward
39101,10719,10720,1000,Horizontal,Forward
39101,10720,10721,1000,Horizontal,Forward
39101,10721,10876,1000,Horizontal,Forward
39401,10876,10877,1000,Horizontal,Forward
39402,10877,10878,1000,Horizontal,Forward
39601,10878,10838,1000,Horizontal,Forward
